1129.666414092321,-2598.8148003028514,-3798.2011476150337,-3895.2156797830758,-3494.585811154345,-3696.95536398011,-3665.648245648679,-3548.3019204076386,-3877.30922592911,-3524.3181569762082,-3739.0309312146046,-3357.441029656963,-3765.710406116465,-3515.569218391361,-3441.48826440755,-3692.319737580575,-3472.5552213125784,-3674.388092026356,-3951.734722507146,-3476.223085193595,-3107.5441356169854,-3487.1792887186502,-3167.767465629569,-3747.012196582272,-3402.538049245051,-3404.621626105726,-2184.6674851361454,-3631.151349148416,-3009.8066806816155,-2622.6321846225,-3535.8690493723384,-2606.7372937486566,-2875.3545329647445,-3607.8891364384444,-3127.281610025387,-1735.3865009827548,-3407.619945255674,-2330.0528693155593,-3587.3406481555926,-3598.9709023133064,-3455.1531369609593,-1123.9619787888746,-3700.8578381453412,-2273.9407628669687,-3437.8639574088547,-3690.8476952553333,-3009.2556399102536,-1626.9922910601335,-3547.3144582423483,-2691.655054556962,-2417.4629305668736,-3071.8752149177167,-2552.7207208071304,-1902.8484648701024,-3839.1411264614785,-2445.6273052774204,-1177.677638921246,-3214.8450223901777,-1926.3577450527089,-1270.8538158194747,-3590.9090228882674,-2119.7693878507002,-728.7434203521034,-3144.2672827793326,-2052.6972960605217,-1083.0627094791355,-3573.053454906792,-1874.4842286240375,-1548.9851122135603,-3223.6072244426014,-2673.4939110576784,-132.3555769973613,-3694.986803142242,-1586.3136458460338,-1727.6882207946755,-3416.8919495885707,-2117.1910578203597,-101.24952131369649,-3397.4068693499694,-1694.7197880715794,-1135.696101147315,-3442.195001930211,-2102.932515102236,-182.64962002914876,-3776.447577242599,-1807.932986662533,-1001.297921381318,-3567.7969143513888,-1902.0545900616366,-441.8856092839231,-3699.79253189669,-1885.2170095476595,-962.9867652455374,-3510.876676878998,-1810.593016264667,-1242.2949929050308,-3531.5895757983194,-2241.721837070055,-59.949133152759615,-3155.979195763808,-1606.559743724377,-1056.4316754250872,-3553.816629866334,-2076.841984687189,-25.721396927423598,-3169.9412129276493,-1708.64323299183,-1345.1968884250264,-3553.177022115054,-2180.0055143485692,-345.04601103153186,-2869.142752024383,-1893.5169170768831,-668.2548529228679,-3129.672960707453,-1230.8042645704622,-322.8572175186249,-2933.374586131989,-1210.8054300537992,-3640.0679445511782,-4277.362340077672,-2419.6153361746474,0
-1895.1893067212538,-1916.3426891068677,-1866.4172745724813,-2006.9434887728053,-1933.7520804252927,-1977.9074552672291,-2042.7680780924459,-2192.2384327068385,-2354.5641883634185,-2249.216118493992,-2869.696570801288,-2449.1730136596384,-2827.090641483575,-2215.863339621267,-1851.3282054440865,-1974.8751527094564,-1482.5838741355299,-1701.6175930596735,-1654.3155382541636,-1819.526590881113,-1550.007596297155,-1396.8264111656176,-1493.3830297631816,-1024.2806715890017,-1641.6726309471271,-899.3755585091916,-1457.1780019969035,-682.7439141490134,-1338.0587066639255,-350.52887350864296,-1627.9759083731544,-303.3201571477303,-876.3243325716309,-189.89450539014013,-698.1740641192687,-438.94612682615895,-819.162727084856,-318.2753598152517,-735.2574973083881,-381.5094835573284,-834.0237413963763,-330.68833801906345,-737.6112768248719,-242.0812500042026,-722.0377226826729,-336.31205684833594,-868.5096632621693,-511.77986994255684,-506.95683747218175,-735.1557968880014,-272.08250295941946,-898.7240604580697,-256.5982463267686,-788.3167025647555,-322.18183986046046,-732.7970682283127,-241.65144837638715,-1520.2730562852753,-300.89589925595914,-972.3239191184366,-340.4725381897935,-909.8691710291644,-322.6209148572268,-1051.3589703958728,-328.94472545217326,-746.192862306227,-341.7221558085332,-893.5185254277308,-386.8077388706832,-1073.2390753523782,-672.6918824595689,-623.2856088306554,-873.4076384182483,-423.811390126101,-1034.0112556361862,-379.16305625755865,-1017.5823241162933,-317.2233075154062,-826.1880002434378,-309.85715872035394,-773.1971238428303,-326.6825214218653,-1001.8210070320691,-209.1115203036026,-1247.2985501424773,-226.56673591510796,-1447.2927372450065,-242.42337953481587,-1364.0995143129662,-374.7668532554879,-1475.5803529368175,-1334.1082475185017,-497.8667800772483,-2638.975418221548,-846.1561114631777,405.13168210218004,-2143.7825362185167,-3597.971668891574,-64.59350321610202,-3414.9405918791977,-3750.4924703019688,474.6952802925741,-3847.2188147788,-3445.586383106552,1079.102781243271,-3397.206343696961,-3716.1171056642806,72.15205273223775,-3593.7967337308437,-3251.052348724845,879.715019494336,-3264.9901542161338,-3333.2193148584447,334.70575551152757,-3367.667987200811,-2908.691936211362,433.59396529720766,-3273.8011902773364,-3132.501025872263,261.7575783132943,-3057.91982126933,-2851.212307636686,0
-1677.9186059432595,-1194.3534300692888,-1018.469076393786,-1569.0363554523824,-1183.3784423473162,-1159.2540613267283,-1441.2663071460993,-1307.0486148388593,-693.9558292794482,-1801.7043094830635,-870.0193834110408,-1145.4999253939404,-1056.806056685672,-1343.284847135823,-633.7139105633748,-1553.469573755654,-922.7226198815091,-1073.8092805901108,-1227.2363178217245,-1070.9304506422152,-845.0760895890426,-1380.1795153451437,-1050.022824282831,-807.2370900118788,-1460.2491955004762,-983.529792879097,-1175.6369715323494,-1259.7952046304106,-1383.5204129763074,-752.727353873949,-1718.6877489979604,-1010.1318577317281,-1261.7475373353102,-1229.0215755050267,-1198.8256972047404,-685.28850267083,-1593.1325359331324,-790.4213441617753,-1111.2173139240972,-1162.5075481166466,-1077.8208520824912,-890.3285865197121,-1319.4654987813774,-998.3106092637516,-935.3151300368351,-1182.8046225446947,-837.0092946160894,-813.095632123095,-957.2840136966591,-1026.0939666271872,-632.9723340460445,-1233.6655958541098,-737.7689393325516,-857.0872419423753,-1161.900100334583,-958.8079085582895,-727.603402148313,-1320.9054704608286,-851.8042652683121,-1145.800090512363,-1030.9604323255605,-1160.6941493659613,-808.1380931221057,-1368.9306824143396,-1260.1007375828567,-790.4128711482832,-1569.500930560131,-1155.2113981110597,-1074.5487278059263,-1336.1746585792162,-1355.7108997215978,-933.3141017214851,-1602.8700440159312,-1155.1107427978727,-1240.193265241666,-1395.6677341661864,-1563.2023891899169,-948.2584926762523,-1887.8039766733036,-1001.1309398195286,-1555.79285518083,-1290.6690271815346,-1556.392193905164,-872.8585547367186,-2113.7173326243283,-1177.2820971275796,-1560.6452456900774,-1522.6867947295982,-1572.616123336469,-1244.1834709634088,-1674.1910824861716,-1237.5512499362394,-1603.9654541601458,-1720.7709831746727,-1544.4015435414153,-1398.6578864015898,-2237.6505389303034,-1528.3637504693706,-1975.127447931539,-1885.6035037124943,-1965.706022663688,-1717.2795652504901,-2213.9626302482025,-1526.7581753835457,-1753.7846857467523,-1948.272910890715,-1517.733798275996,-1698.3034801596152,-1699.9734994156008,-1621.4849823243696,-1644.3520382922775,-1859.3183274956775,-1429.0228411962833,-1679.353695679071,-1588.4375287323412,-1787.1111327479944,-1151.8531944871738,-2185.3004864941786,-1054.782124748377,-1792.6503344990238,-1065.500337120377,-1528.0155680308026,0
-2622.2970906379196,-1150.74779627438,-3365.305896801664,-2107.273135687794,-1129.5367770826276,-3069.6083900051785,-2885.507652165544,-1210.36204914274,-3069.6570029539,-2735.502388643225,-1263.142150149944,-3208.129651151729,-2829.153220139845,-1206.5422533977694,-2859.678672761612,-2783.471835278071,-1604.1182983404062,-3146.651389020598,-2691.6704962660324,-1167.6272062793998,-2761.624044260987,-3182.5514155361407,-1709.7772574934745,-3363.9428713494026,-2227.3626244382676,-1100.4037643076538,-2313.2130131724143,-2869.4125374707614,-1378.6294799165717,-2964.485258912969,-2347.3765344195494,-1106.5299465993578,-2542.707340467547,-2871.923832201764,-1158.1137545267582,-2943.316817103379,-2451.8524708883306,-1836.1465659656255,-2773.3886078455075,-2657.3733721362337,-2569.1773873654265,-2348.385688982848,-3320.6431885172324,-2326.4823829942748,-3185.1296296029677,-2471.838927910612,-3344.105302575618,-2498.12281700672,-3589.970527116525,-2312.973991436822,-3173.3711006780363,-2380.4409864089025,-2997.282118498208,-2418.2672536981772,-3071.793089522232,-2450.957927217615,-2751.07131180887,-2713.64220068179,-2441.1407859342416,-2778.6137294407276,-2588.850255057328,-2299.094334009014,-2099.485245774812,-2976.7433640145127,-1771.9666136462588,-2982.5354068280026,-2082.628646602669,-2245.682243532263,-1883.5754792990817,-3021.710880428787,-1702.7726561713944,-2683.684930757284,-2019.7149866570257,-2550.3791900151214,-1843.9008695829975,-2711.498643775099,-1727.87676086544,-2211.9245008765756,-2052.958030203861,-1835.7783830874296,-2250.118865450044,-2093.1221807106,-2055.4777670066387,-1652.276202189205,-1999.9612982221506,-1604.0601249423855,-2317.1643323792828,-1878.3460331705774,-1671.6114647662114,-1612.3459023595133,-1724.6224620507858,-1384.0034909478081,-1428.0806251374838,-1557.949424538625,-1523.4918494092167,-1167.6836588058713,-1892.9836105957556,-1027.3042975775502,-1230.3546025784442,-1280.312534446199,-1127.7148636189113,-767.04822026524,-1110.5349140331693,-892.1710734623598,-273.706323175075,-1292.7814294307655,-483.7516642616584,-1091.4472777320964,-623.3617545381861,-1102.3852495233964,-140.81516870426447,-977.9992487738805,-342.9782166785851,-132.19137612560425,-580.2956952533722,-335.8397297523158,-60.07612513419494,-717.1370570488792,-330.8585546860878,-250.6279626688194,-565.3099888350944,-414.89264861182545,0
-2471.1093857298224,-1274.4516728117128,-2023.3896192596058,-2870.6964391965544,-2284.8480487096804,-934.6319265574244,-2867.201814069963,-1945.396606789755,-2439.7691382780718,-2961.041752963012,-2585.9108384048445,-2147.150364122251,-3245.3486196668455,-2689.914093361501,-2611.1205318653647,-3216.9360381989222,-3349.431436673338,-2389.8763627594903,-3459.945786317658,-2608.960717807558,-3410.1047977729295,-3160.747473436878,-3125.420856412699,-3086.2398889925666,-3280.9056556332152,-3402.908736478933,-2759.0783417040197,-3563.0729669173525,-3065.234433492308,-3582.9747554567944,-3444.336148752723,-3667.557265832719,-2601.232598217631,-3765.796800841151,-2751.527202758016,-3796.9267113516908,-3210.5045534131073,-3820.5692518414403,-2652.4660525643912,-3773.0058299254592,-2634.457635673656,-3775.806566632759,-3578.965771373619,-3341.058866545211,-2757.5944565575965,-3715.919279761344,-3044.616768810808,-3027.1339951253526,-3315.133430079307,-2858.738019254463,-2666.6752683256054,-3855.3534115257885,-3088.6070206013924,-1809.5060638070388,-3793.3621014039845,-2322.591581568107,-3406.8415778342633,-3886.3115703013464,-3780.002985380227,-1857.9296969700756,-3854.264714356396,-2529.7142140662663,-3671.119130154978,-3806.163885965219,-3616.0314122052196,-2168.7579381607693,-3765.96948391698,-2872.886556350856,-3410.358514321674,-3947.2604385950203,-3375.398999276096,-2624.145698445941,-4028.5517617718338,-3166.5309368551243,-2737.4538093971064,-3714.8580305978057,-3025.06343953213,-2988.128477859663,-4211.0028454185895,-3187.6865212547923,-2262.8577192578414,-3585.282404599363,-2715.9637825089753,-3367.323920980486,-4374.852195064881,-3572.2409730544964,-2000.0869194376228,-3839.777909715671,-2678.124542186664,-3305.7253755452325,-4352.164012295583,-3311.7195175329857,-2213.4296075268985,-4168.722228698253,-2882.8452409072675,-3016.794882156719,-4143.938598102531,-3107.1981847463535,-2262.986756471336,-4331.890880035518,-3203.786604954495,-2550.1586172070556,-4184.813354385345,-2690.718995066128,-2576.444979940692,-4267.601221012798,-3227.5180640323606,-2481.490075593189,-4090.4827166700143,-2679.155531464982,-2819.9890433553232,-3432.25853531322,-3214.99297521381,-1145.8838632143352,-4030.7711724641995,-1797.2669850614636,-2749.4142348809814,-2409.0388764351724,-3093.8789472873787,-787.1246368391082,-3999.4698947448637,-907.9825963811041,0
-3353.043431922319,-3043.3906548264645,-2658.6370963151517,-3390.3613777994233,-2882.8751097993236,-3060.8571038190994,-2975.361119089628,-2991.8068817681424,-2390.7393584319043,-3535.2188507724522,-2721.5028639508646,-3190.0291605438147,-2543.7339807868907,-2422.6333990132152,-2151.954305721329,-2035.4874656263883,-2842.5672662188517,-1796.5117894468478,-2525.7800290407754,-2047.2777566523805,-2487.652360755815,-1981.0900094866008,-2603.293111694856,-1728.0656532149485,-3072.2007057608407,-2310.663614601893,-2695.512578814506,-1877.5380687061713,-2431.5576243049686,-2057.2344744164343,-2442.17593921904,-2428.829080171602,-2628.02729997624,-2113.9723416517327,-2516.2752204058484,-2283.321172622465,-2854.909966811546,-2726.6728275628793,-2595.1764499374376,-2702.2198921582744,-2501.064805126424,-2725.206449131933,-2783.680610295182,-2826.397312078176,-3007.046381331968,-2950.0698004314527,-3006.9149402679113,-2422.7438397660944,-2862.8814627097076,-2598.371450025437,-2995.1425430426802,-2805.7124567228616,-2937.568709035784,-2984.5405232351814,-2843.1387481618126,-3006.546414440335,-2785.7585821062075,-2884.879757690672,-2766.579161731338,-3137.727271900321,-2605.833530535127,-3052.6068649076237,-2094.9313255439783,-3248.24792608369,-2588.2236466640993,-3055.59253467861,-2746.836137910342,-3139.9814160944825,-2837.1999584627015,-3018.386712999713,-3117.3186277032605,-2892.765243699981,-3199.8056136056007,-2854.582910985426,-2887.099799232965,-2835.1090838757113,-3011.533787330106,-2809.046653128461,-2838.796277515505,-2790.4993645895634,-2840.193201805245,-2808.9460210396946,-3087.817629578941,-2613.156268920811,-2828.273132237225,-2797.8129775606267,-2441.2660644096823,-2947.469710895272,-3023.4228016969028,-2778.0519061729196,-3046.376193337836,-2987.4931878028437,-2855.313955389831,-2993.9747928982615,-2761.761293524102,-2881.4128103872517,-2797.922912994083,-2880.8178146925475,-2746.780939519167,-2835.1906987178154,-3034.765372287696,-2440.5197973479894,-3057.7875926148026,-2572.9592925626644,-2962.562877963515,-2665.199218258265,-2685.896523912835,-2135.106127444149,-2752.4816962747827,-2895.4321969412417,-2027.542170802446,-2828.6911079647516,-2226.7957649101904,-1904.9406476686754,-2879.6685849042033,-2129.038347120852,-2117.535030093941,-2227.55995459891,-1516.8292891456197,-1705.445127255813,-2885.2826212168015,-1956.779819105835,0
-2699.2742930092813,-3935.6994970183055,-3444.746410529935,-3668.4556079894523,-3148.8505318345856,-3854.7752384886085,-2503.0367358249364,-3877.9084633917128,-3368.1091813315875,-2523.520527492816,-3024.4428479596504,-3658.077891602557,-1833.9724434812244,-3278.2818176964397,-2515.626096418646,-875.6249909549338,-1665.4051689934101,-2376.8318324221823,-538.142967541744,-2614.9884157559245,-1165.6407066240995,-854.8424842888287,-1549.7775303402254,-2117.626971218533,-462.26169994581306,-1604.2386788355034,-1564.4681984469842,-113.86339396973855,-1428.0926355958638,-1070.0357464871406,-21.567267089862717,-1059.906455467036,-1309.8899922402882,-116.92841378737802,-1408.0380165297886,-806.6600106769789,-342.62529475672324,-922.3551946754254,-1194.357642349628,-26.3824448325593,-1366.804544891527,-605.0951729108139,-359.32665052253515,-813.9786136859974,-1374.045181673419,-20.362223219497636,-864.8459744390035,-1206.9570798556613,26.09306859825281,-1221.4322424645231,-614.7753915235168,-257.28002278436657,-755.3163193585644,-846.7149813110094,-37.02142551992792,-848.078609406281,-601.8465983848004,-99.9399382417471,-766.5521680594701,-766.7960519338772,-39.11781031807324,-730.274339277717,-683.9422922730195,-47.61999328038997,-786.1407119211624,-642.2466946092613,-42.279121194171026,-897.0864476870702,-667.7543602416968,-176.95916153032553,-832.56140451787,-515.9444471137966,-154.4285925759976,-589.0317116774535,-588.8976193811336,25.705543869718316,-748.8143410465317,-557.6249753397469,14.40760483159554,-640.1650789225201,-509.2724778479938,49.247686104740325,-790.7260067964077,-503.11927072304854,-100.4479772840994,-615.0634763582542,-476.8820634492047,-2.5352908189348753,-710.2705132383901,-507.44108435319384,-93.01002942667746,-733.9433335080215,-585.0245322710601,-30.980172759204116,-682.7482053275487,-685.3945750563719,-13.795302557658971,-819.898348734382,-572.6953903263626,-117.81466912811291,-775.5465004154659,-633.1147270381807,-17.42480608638933,-809.9986616433775,-833.0976823905686,-341.9285691830072,-1270.9945509319627,-2145.686459332225,-227.19668960758764,-1602.7401683351306,-2010.5986608779085,-303.6529913727044,-1973.5474531451218,-1436.1404422437452,-346.5933090444539,-1252.5783673570827,-3321.015630118653,-251.43152158618642,-2661.866217646775,-965.7481022190435,-748.0916025698606,-1286.1508028524136,0
-973.9135010316114,-1813.9210394970412,-163.18589359107622,-2322.347346592936,-1198.3595878262015,-468.22916305959217,-2176.8342736999566,-1450.3106490037062,-176.79772691607275,-2500.701984549233,-1087.8563613396043,-469.0159808678625,-2506.3991290904214,-1684.8595286204352,-91.68961985598392,-2594.721627419875,-1758.9116428659377,-464.5188136574385,-3862.744043170868,-1403.8615315498778,-852.5447511468692,-2897.683424020536,-2033.618351203505,-591.017375702673,-3496.6253612823994,-1605.7995409291068,-1194.4679619434519,-3544.4029984283256,-1735.5841029204325,-1276.6607250223399,-2984.942425730871,-2383.1281654792774,-701.6979087026945,-3950.8108377578283,-2033.0135767250401,-1794.865700935196,-3230.487052694814,-2177.665233907337,-960.7460035506178,-3460.9974202347853,-1949.8382763500579,-1449.7310191298732,-3303.0830449643067,-2505.5375582866423,-1495.0736804958108,-3514.3844511734205,-2300.662844471429,-2403.8973488676056,-3537.569106805785,-2237.4771199960123,-2413.97845073326,-2690.907549091989,-2903.745371977308,-1382.318803392895,-3513.199012642826,-1824.4791045757197,-3185.7618029221076,-2862.3432734468024,-3367.0034183798853,-1511.9331669378182,-3356.6309148344794,-2143.98416733682,-2248.0336720734413,-3073.028706191977,-2854.101624432913,-1993.8074488999673,-3473.6620199050226,-2856.158351148436,-2253.0902927607813,-3286.194606854232,-2828.324158922624,-2055.5806209438106,-3160.864036078119,-2829.8871389350556,-1821.3844988349535,-3558.8697212446837,-2132.6994381677905,-2202.8236472980357,-2525.401738203621,-2706.0101693409088,-1519.393838211675,-3259.8053336982366,-1742.8589225101925,-2635.6835417192387,-2641.5362480269823,-2589.3449893787706,-1506.4290066206968,-3238.9197028317863,-1964.2050683434866,-2183.117670578169,-2799.755034715278,-2031.4103176652648,-1917.6414110578698,-2937.719128357985,-2326.8904270477697,-2023.0400307344712,-2798.9721459885864,-1251.6938725310765,-1894.2621228672908,-2611.266652978716,-2414.783351208619,-1543.4115685871468,-3342.1762542956453,-1366.9873648020946,-2161.7304564490996,-3042.0748600758975,-2548.5248140573954,-1253.002573642952,-3001.787726003628,-1546.3867189038679,-2332.878734821334,-3350.4154245918253,-2411.127457287138,-1290.6406911330605,-3167.253928526178,-2060.986243885974,-2408.0277237111613,-3361.40463391853,-1937.9042278791712,-1917.2501944341577,-2993.0123118493593,-2474.7585302273433,0
-520.5150426461684,-651.4852345946432,-521.4783082166244,-718.1273070107491,-518.4845827336461,-527.6259338982962,-699.8493913922721,-603.7084973206003,-612.7224755753559,-657.6381225674886,-755.0356257466533,-688.9338675999943,-861.6698645533793,-769.1710473580927,-945.0221881383767,-826.0586185916525,-1186.474023537154,-737.6678082106092,-1372.8523167717337,-986.8754637211093,-1353.0808729583161,-961.0305064658112,-1485.6495283930515,-960.0185135504008,-1905.6939469123097,-1107.45977775057,-1576.741925759451,-1800.7605415495018,-1928.4851713426465,-1707.2366471306734,-2528.3310131626017,-2299.615783570587,-1935.7195816149458,-3191.514047937057,-2172.2461408222425,-2670.035159423586,-2592.6558309515003,-3055.7899828665177,-1968.3862475566334,-3329.828195866196,-2163.7595571408433,-2962.733087460481,-2581.3567919726556,-3126.9078434853704,-2253.3446357203584,-2969.929629543345,-2443.7599620622627,-2475.54557499617,-2964.849177320011,-2281.2649758203884,-2675.678605222566,-2411.5807122264655,-2985.3678669166666,-2636.9804288103014,-3248.586351811493,-2508.921648022902,-2934.008768658439,-2614.607641719606,-3246.2509117464833,-2476.443813015145,-3400.2954037401846,-2452.7904510414915,-3027.594579982835,-2591.5231275951,-3279.6673543982706,-2116.4391423830925,-3206.7958821157517,-2424.0040031995673,-2736.2938254585833,-2751.285625050623,-2590.4401379954943,-2491.899708610555,-2546.3990836929042,-2779.402732768811,-1935.7008641786126,-3109.5455905983813,-2127.970263764935,-2959.493144311822,-2248.08642399773,-3000.028071578865,-1843.6395126046332,-3118.711087087485,-2011.3462554549012,-3062.652027237339,-2123.756464175274,-3109.5334526901997,-1778.9940407305312,-3078.7849989795263,-2041.1871023812093,-2611.4819753209263,-2257.442377218133,-2573.998936345707,-2375.412542325429,-2911.201984582172,-2518.273363830317,-1608.048263455315,-2521.328094275995,-2116.5345223737036,-2842.2410171332135,-2372.3595182840595,-2709.4722142674595,-1493.3004957787311,-2524.5606962938446,-2051.9530788953853,-3024.7793811351125,-2454.3450198326327,-2602.4115926850372,-1340.196168102739,-2336.97143766155,-2050.2684175733684,-2371.1309767386433,-1602.1140384754674,-2165.5628494741673,-2164.598950486743,-2277.0858054419023,-1749.5957434878947,-1376.227505323273,-1399.9716179859931,-1870.4615123801018,-2437.9236426630096,-2186.2284779802726,-2084.9823413456306,0
-3111.9560272262806,-3212.421213678619,-1999.4330014801644,-3886.3202793386004,-2695.1810913639856,-2632.772400159937,-3084.0792368516823,-3267.1986276072557,-1903.2501986925267,-4114.5492171958285,-2432.3702907594725,-2689.379846096583,-3349.466596710458,-3054.619206902189,-2152.467442228701,-3324.1739310654943,-2780.5455298166994,-2283.1633057655677,-3837.939925470596,-2614.2898928354916,-2873.5325958312033,-2725.2149704694907,-3316.4342411307994,-1589.9748210918242,-3872.7096198434447,-2095.495943481008,-2577.753977172988,-2280.914425663879,-3098.7345775065232,-1550.8047483937994,-3424.061696634012,-2042.0799084325354,-2494.367385140958,-2255.9541841643013,-2940.3897775096475,-1606.2117905864457,-3209.7283090996275,-2148.4443098066763,-2447.645022943453,-3108.8391664237006,-2532.96052131265,-2314.961282733206,-2779.1838794767355,-2419.665998485791,-2029.0454300413749,-3127.104480719675,-2094.5986172785324,-2777.3213288242932,-2050.6360928070862,-3032.775773105386,-1417.0952823715893,-3274.7540649550597,-1817.649512804136,-2545.0841644381453,-2235.6514963929258,-2929.470959192967,-1678.7298651049305,-3436.3575441236203,-2375.4250518075983,-2669.8547701257507,-3313.996303605693,-2827.8686852668657,-1976.6414151824317,-2824.8459079522963,-3020.6511316874935,-2000.203535654141,-4289.37568501244,-2121.723248393123,-2811.630690188906,-2300.4248818716987,-3424.746918583636,-1296.3731545514122,-4237.624285566457,-2083.6863976493146,-2863.0571913103104,-2775.5769592519214,-3367.1518098224587,-1970.7475459552397,-4436.194861721434,-3431.0683452009057,-3374.0545358186755,-4573.617216916853,-3117.300046286823,-3289.112523968944,-4544.961689136577,-3029.3567057432288,-2599.3699750813935,-4727.266691925258,-2956.1667823533203,-2208.856034814296,-4123.667107036611,-2819.304313363999,-1973.445674171338,-4179.194263152896,-2546.621749559843,-1526.804324611716,-3559.113568697993,-2751.832925000934,-1545.910428216712,-3532.391394494334,-2300.1861364170113,-2670.3477101125986,-3224.506878358287,-2971.4029978602466,-1541.898058096843,-3685.0985293114686,-2246.0072592296638,-2533.7148335089682,-3427.9764932673775,-2720.6547698990025,-2141.102894286721,-3350.7253979613233,-2665.924476586932,-2004.1038182239258,-3530.960677883229,-2500.392243737111,-2654.2366865478953,-3035.3314191686222,-3307.2528084717624,-1576.4461488592763,-3940.415509710673,-2216.3191833787246,0
